customer_id,gender,senior_citizen,partner,dependents,tenure_months,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,monthly_charges,total_charges,churn_value,charges_per_month,addon_count,churn_prob,risk_tier
3859-CVCET,1,0,0,0,4,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,45.65,191.05,1,47.76,0,0.58689445,Medium
3276-HDUEG,1,0,0,0,1,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Mailed check,75.05,75.05,1,75.05,0,0.91025424,High
0823-HSCDJ,0,1,0,0,52,0,0,DSL,0,1,0,0,1,1,Month-to-month,1,Electronic check,49.15,2550.9,1,49.06,3,0.63797385,High
0822-GAVAP,1,0,0,0,2,0,0,DSL,0,0,0,0,0,1,Month-to-month,1,Electronic check,34.7,62.25,1,31.12,1,0.8772716,High
1448-PWKYE,0,0,1,0,1,1,0,Fiber optic,0,0,0,0,0,1,Month-to-month,0,Electronic check,80.0,80.0,1,80.0,1,0.91321605,High
0067-DKWBL,0,1,0,0,2,1,0,DSL,1,0,0,0,0,0,Month-to-month,1,Electronic check,49.25,91.1,1,45.55,1,0.8164582,High
2276-YDAVZ,1,0,0,0,3,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),75.1,270.7,1,90.23,0,0.86526936,High
5896-NPFWW,0,0,1,0,3,1,0,DSL,0,0,1,0,0,0,Month-to-month,1,Electronic check,50.15,168.15,1,56.05,1,0.8151263,High
7133-VBDCG,1,0,0,0,25,1,0,Fiber optic,1,1,0,0,0,0,Month-to-month,1,Bank transfer (automatic),79.85,2015.35,1,80.61,2,0.5073116,Medium
1029-QFBEN,0,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.55,19.55,1,19.55,0,0.5952228,Medium
4952-YSOGZ,1,0,1,0,4,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,85.95,381.3,1,95.32,1,0.9224317,High
1589-AGTLK,0,0,0,0,3,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,45.35,141.5,1,47.17,0,0.80791724,High
5244-IRFIH,0,1,1,0,33,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,94.5,3105.55,1,94.11,2,0.8410502,High
2684-EIWEO,1,1,0,0,30,1,1,Fiber optic,1,1,1,0,0,0,Month-to-month,0,Credit card (automatic),91.7,2758.15,1,91.94,3,0.49393186,Medium
6439-GTPCA,1,0,0,0,45,1,1,Fiber optic,0,0,1,1,0,0,Month-to-month,1,Electronic check,87.25,3941.7,1,87.59,2,0.60278904,High
5138-WVKYJ,0,0,0,0,10,1,1,Fiber optic,1,0,0,0,1,1,Month-to-month,0,Electronic check,98.55,1008.55,1,100.85,3,0.83914995,High
6683-VLCTZ,0,1,0,0,20,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Electronic check,98.55,1842.8,1,92.14,3,0.8462594,High
2189-WWOEW,1,0,0,0,15,1,0,Fiber optic,0,1,0,0,0,1,Month-to-month,1,Bank transfer (automatic),85.9,1269.55,1,84.64,2,0.7467806,High
1894-IGFSG,1,0,0,0,22,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,0,Electronic check,89.25,1907.85,1,86.72,2,0.6745215,High
7379-POKDZ,0,0,1,0,3,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,70.3,208.85,1,69.62,0,0.88272107,High
0236-HFWSV,0,0,0,0,15,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,93.35,1444.65,1,96.31,2,0.8594489,High
3900-AQPHZ,1,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.9,19.9,1,19.9,0,0.61506176,High
5842-POCOP,1,0,1,0,5,1,0,Fiber optic,1,0,1,0,0,1,Month-to-month,1,Mailed check,88.9,454.15,1,90.83,3,0.78973657,High
2037-XJFUP,0,0,1,0,33,1,0,Fiber optic,0,0,1,0,1,1,One year,1,Electronic check,95.8,3036.75,1,92.02,3,0.64356774,High
7314-OXENN,0,0,0,0,2,1,1,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Electronic check,82.0,184.65,1,92.32,1,0.9096312,High
0322-CHQRU,0,0,0,0,2,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Electronic check,45.35,89.5,1,44.75,0,0.75446206,High
4678-DVQEO,1,0,0,0,1,1,0,DSL,0,0,0,1,0,0,Month-to-month,1,Electronic check,52.2,52.2,1,52.2,1,0.8298241,High
0691-IFBQW,1,1,0,0,46,1,1,Fiber optic,1,1,1,0,1,1,One year,1,Electronic check,110.0,4874.8,1,105.97,5,0.6299069,High
3009-JWMPU,0,0,0,0,62,1,1,Fiber optic,0,0,1,0,1,1,One year,1,Electronic check,96.75,6125.4,1,98.8,3,0.54288816,Medium
1450-GALXR,1,0,0,0,10,1,1,Fiber optic,0,0,0,1,1,1,Month-to-month,1,Electronic check,98.5,1058.25,1,105.82,3,0.9103604,High
3138-BKYAV,0,0,0,0,6,1,0,Fiber optic,0,1,0,0,1,0,Month-to-month,1,Electronic check,85.35,489.45,1,81.58,2,0.8411199,High
4289-DTDKW,0,0,1,0,40,1,1,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Electronic check,101.3,4113.1,1,102.83,3,0.83659655,High
1820-TQVEV,0,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,69.55,69.55,1,69.55,0,0.9221682,High
2239-JALAW,0,0,0,0,58,1,1,Fiber optic,0,1,1,0,1,1,One year,1,Bank transfer (automatic),103.25,6017.65,1,103.75,4,0.57172525,Medium
4853-RULSV,0,0,0,0,70,1,1,Fiber optic,1,0,0,1,1,1,Two year,1,Credit card (automatic),104.0,7250.15,1,103.57,4,0.29832637,Low
6275-YDUVO,1,0,0,0,2,1,0,Fiber optic,0,0,1,0,0,1,Month-to-month,1,Mailed check,86.2,178.7,1,89.35,2,0.8683063,High
0115-TFERT,0,0,1,0,21,1,1,Fiber optic,0,1,1,1,1,1,Month-to-month,1,Electronic check,111.2,2317.1,1,110.34,5,0.8267879,High
2311-QYMUQ,1,0,1,0,16,1,0,Fiber optic,0,1,1,0,1,0,Month-to-month,1,Credit card (automatic),89.45,1430.25,1,89.39,3,0.76512283,High
3643-AHCFP,0,1,1,0,7,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Bank transfer (automatic),95.6,644.35,1,92.05,2,0.90794724,High
3104-OWCGK,0,0,1,0,60,1,0,Fiber optic,0,1,1,0,1,0,One year,0,Electronic check,90.95,5453.4,1,90.89,3,0.35269132,Medium
9101-BWFSS,1,0,1,0,50,1,1,Fiber optic,1,1,0,1,1,1,One year,0,Electronic check,108.55,5610.7,1,112.21,5,0.6027234,High
9231-ZJYAM,1,1,0,0,4,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,78.85,292.8,1,73.2,1,0.88101196,High
6982-SSHFK,0,0,0,0,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,44.4,44.4,1,44.4,0,0.7332216,High
0727-BMPLR,1,1,0,0,55,1,1,Fiber optic,0,0,1,0,1,1,One year,1,Electronic check,100.0,5509.3,1,100.17,3,0.6439564,High
1038-ZAGBI,1,0,1,0,12,1,0,No,0,0,0,0,0,0,One year,0,Bank transfer (automatic),19.8,229.6,1,19.13,0,0.119231045,Low
3027-ZTDHO,0,0,0,0,1,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,89.9,89.9,1,89.9,2,0.94231564,High
2382-BCKQJ,1,0,0,0,62,1,1,Fiber optic,0,0,1,0,1,1,One year,1,Electronic check,100.15,6413.65,1,103.45,3,0.58399224,Medium
2207-NHRJK,0,0,0,0,1,1,0,DSL,0,1,0,0,0,0,Month-to-month,0,Electronic check,50.8,50.8,1,50.8,1,0.77174616,High
0947-MUGVO,0,1,1,0,20,1,0,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Electronic check,73.65,1463.5,1,73.18,1,0.7558815,High
9944-HKVVB,1,0,0,0,3,1,0,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Electronic check,95.1,307.4,1,102.47,3,0.8976977,High
4124-MMETB,0,0,0,0,22,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Credit card (automatic),94.65,2104.55,1,95.66,2,0.7386405,High
3671-SHRSP,0,0,1,0,4,1,0,Fiber optic,0,0,1,1,0,0,Month-to-month,1,Mailed check,80.6,319.15,1,79.79,2,0.77228886,High
3313-QKNKB,0,0,1,0,59,1,1,Fiber optic,0,0,0,0,0,1,One year,0,Electronic check,85.55,5084.65,1,86.18,1,0.37292752,Medium
5073-WXOYN,1,0,0,0,60,0,0,DSL,0,1,0,0,1,1,Month-to-month,1,Electronic check,50.8,3027.4,1,50.46,3,0.5205418,Medium
0207-MDKNV,1,0,0,0,15,1,0,Fiber optic,1,0,1,1,1,1,Month-to-month,0,Electronic check,105.1,1582.75,1,105.52,5,0.78379166,High
9851-KIELU,0,0,0,0,10,1,0,Fiber optic,1,1,1,1,1,1,Month-to-month,1,Electronic check,110.1,1043.3,1,104.33,6,0.82312644,High
3908-BLSYF,1,0,0,0,6,1,0,Fiber optic,0,0,1,0,0,1,Month-to-month,0,Electronic check,83.9,497.55,1,82.92,2,0.7815783,High
7549-MYGPK,1,0,1,0,63,1,1,Fiber optic,1,1,1,0,1,0,Month-to-month,1,Electronic check,100.55,6215.35,1,98.66,4,0.6130622,High
3804-RVTGV,0,0,1,0,50,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Bank transfer (automatic),103.85,5017.9,1,100.36,4,0.7468207,High
9227-LUNBG,1,0,0,0,1,0,0,DSL,0,0,0,0,0,0,Month-to-month,0,Electronic check,24.6,24.6,1,24.6,0,0.812723,High
4315-MURBD,1,0,0,0,12,1,0,Fiber optic,1,0,0,1,1,1,Month-to-month,1,Bank transfer (automatic),98.9,1120.95,1,93.41,4,0.80022866,High
9734-YWGEX,1,0,0,0,9,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,0,Credit card (automatic),98.3,923.5,1,102.61,3,0.844649,High
2719-BDAQO,0,0,0,0,17,1,0,Fiber optic,1,0,0,0,1,1,Month-to-month,0,Electronic check,93.85,1625.65,1,95.63,3,0.70536536,High
0781-LKXBR,0,1,0,0,9,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Electronic check,100.5,918.6,1,102.07,3,0.9268817,High
1907-UBQFC,0,1,0,0,10,1,0,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Electronic check,72.85,688.65,1,68.86,1,0.81875306,High
6513-EECDB,0,1,1,0,1,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,73.55,73.55,1,73.55,0,0.9425427,High
7074-IEVOJ,1,1,0,0,3,1,1,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Electronic check,79.4,205.05,1,68.35,1,0.883107,High
9625-QSTYE,1,0,0,0,13,1,0,Fiber optic,0,1,1,0,0,0,Month-to-month,1,Electronic check,81.15,952.3,1,73.25,2,0.7968018,High
4750-ZRXIU,1,1,0,0,4,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,84.6,360.1,1,90.02,1,0.91448176,High
6400-BWQKW,1,0,0,0,6,1,1,Fiber optic,1,0,0,0,0,0,Month-to-month,1,Electronic check,79.05,434.5,1,72.42,1,0.79626834,High
6680-WKXRZ,1,0,0,0,3,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),74.4,215.8,1,71.93,0,0.7892718,High
7028-DVOIQ,0,1,0,0,35,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Electronic check,99.05,3395.8,1,97.02,3,0.7903163,High
4208-UFFGW,0,1,0,0,2,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,44.95,85.15,1,42.58,0,0.7055212,High
9448-REEVD,0,0,1,0,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Credit card (automatic),44.7,44.7,1,44.7,0,0.7548275,High
9117-SHLZX,0,1,0,0,8,1,0,Fiber optic,1,0,0,1,1,1,Month-to-month,0,Credit card (automatic),100.3,832.35,1,104.04,4,0.77773255,High
9889-TMAHG,0,0,0,0,7,1,0,No,0,0,0,0,0,0,Month-to-month,0,Electronic check,19.25,112.3,1,16.04,0,0.2837264,Low
4541-RMRLG,1,0,0,0,2,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,96.0,174.8,1,87.4,2,0.9380343,High
3158-MOERK,1,0,0,0,1,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,0,Electronic check,90.55,90.55,1,90.55,2,0.914692,High
7294-TMAOP,0,1,1,0,44,0,0,DSL,0,1,0,0,0,0,Month-to-month,1,Electronic check,30.35,1359.7,1,30.9,1,0.6165889,High
8919-FYFQZ,0,0,0,0,71,1,1,Fiber optic,1,0,1,1,1,1,Two year,1,Electronic check,108.05,7532.15,1,106.09,5,0.37434918,Medium
2834-JRTUA,0,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,69.9,69.9,1,69.9,0,0.9221682,High
5875-YPQFJ,0,1,1,0,62,1,1,Fiber optic,0,1,1,0,1,1,One year,1,Electronic check,103.75,6383.35,1,102.96,4,0.6670638,High
6646-QVXLR,0,0,0,0,1,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,86.6,86.6,1,86.6,1,0.94378537,High
8603-IJWDN,1,1,1,0,33,1,1,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Bank transfer (automatic),80.6,2656.5,1,80.5,1,0.70545214,High
9369-XFEHK,1,0,0,0,35,1,1,Fiber optic,0,1,0,1,0,0,Month-to-month,0,Credit card (automatic),85.3,2917.5,1,83.36,2,0.50554323,Medium
3842-IYKUE,1,0,0,0,34,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),70.0,2416.1,1,71.06,0,0.5673253,Medium
6641-XRPSU,1,1,0,0,4,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,94.3,424.45,1,106.11,2,0.9367373,High
1374-DMZUI,1,0,0,0,7,1,0,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Electronic check,95.35,660.9,1,94.41,3,0.8940049,High
8357-EQXFO,0,1,1,0,27,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,75.5,1893.95,1,70.15,0,0.7695091,High
1989-PRJHP,1,0,0,0,18,1,1,Fiber optic,0,0,0,1,0,1,Month-to-month,1,Electronic check,90.1,1612.75,1,89.6,2,0.71175647,High
9524-EGPJC,1,0,0,0,2,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Electronic check,68.95,119.75,1,59.88,0,0.82728964,High
6993-OHLXR,0,0,1,0,32,1,1,Fiber optic,1,0,0,0,1,1,Month-to-month,1,Credit card (automatic),99.55,3204.65,1,100.15,3,0.7492206,High
8818-XYFCQ,0,0,1,0,18,1,0,DSL,0,0,1,0,0,1,Month-to-month,0,Electronic check,57.45,990.85,1,55.05,2,0.52695125,Medium
4695-VADHF,0,0,1,0,12,1,0,DSL,0,0,0,0,0,1,One year,0,Credit card (automatic),53.65,696.35,1,58.03,1,0.2442274,Low
3863-IUBJR,0,1,0,0,8,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Electronic check,100.6,819.4,1,102.42,3,0.9296812,High
4822-RVYBB,0,0,1,0,26,1,1,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,83.75,2070.6,1,79.64,1,0.78462774,High
8436-BJUMM,1,1,1,0,3,1,0,Fiber optic,1,0,0,1,1,0,Month-to-month,1,Mailed check,88.3,273.75,1,91.25,3,0.7748759,High
4184-TJFAN,1,1,0,0,8,1,0,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Electronic check,92.1,729.95,1,91.24,3,0.8779166,High
4145-UQXUQ,0,0,1,0,38,1,0,Fiber optic,1,1,0,0,0,0,Month-to-month,1,Electronic check,79.45,3013.05,1,79.29,2,0.70200324,High
9948-YPTDG,0,1,0,0,14,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,0,Credit card (automatic),90.45,1266.1,1,90.44,2,0.7385426,High
1236-WFCDV,0,0,1,0,32,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),69.75,2347.9,1,73.37,0,0.5872305,Medium
4883-QICIH,1,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.65,19.65,1,19.65,0,0.5932324,Medium
8329-IBCTI,0,1,0,0,12,0,0,DSL,0,0,1,1,0,1,Month-to-month,1,Electronic check,43.65,526.95,1,43.91,3,0.6573219,High
1271-SJBGZ,1,0,0,0,5,0,0,DSL,0,0,1,0,0,1,Month-to-month,0,Electronic check,39.5,210.75,1,42.15,2,0.7654638,High
5669-SRAIP,0,0,1,0,40,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Bank transfer (automatic),97.1,3706.95,1,92.67,2,0.7526431,High
5981-ITEMU,1,0,0,0,5,1,0,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,80.0,412.5,1,82.5,1,0.87779486,High
6941-PMGEP,1,0,0,0,10,1,0,Fiber optic,1,0,0,0,1,0,Month-to-month,1,Mailed check,84.7,832.05,1,83.2,2,0.7249932,High
1624-WOIWJ,0,0,1,0,2,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Bank transfer (automatic),89.55,185.55,1,92.78,2,0.8948138,High
2074-GKOWZ,0,0,0,0,23,1,1,Fiber optic,0,0,0,1,1,0,Month-to-month,1,Electronic check,90.6,1943.2,1,84.49,2,0.7085935,High
0376-YMCJC,1,0,0,0,23,1,1,Fiber optic,1,0,0,0,1,0,Month-to-month,1,Bank transfer (automatic),90.05,2169.8,1,94.34,2,0.63291556,High
0634-SZPQA,0,0,1,0,49,1,1,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Bank transfer (automatic),99.05,4853.75,1,99.06,3,0.7442197,High
5536-RTPWK,1,0,0,0,2,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),69.75,144.55,1,72.28,0,0.78059435,High
6166-ILMNY,1,0,0,0,2,1,0,DSL,0,1,0,0,0,0,Month-to-month,1,Credit card (automatic),49.05,91.1,1,45.55,1,0.7635644,High
3097-NNSPB,0,0,0,0,7,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Bank transfer (automatic),98.05,713.0,1,101.86,3,0.9078698,High
0655-RBDUG,1,0,0,0,41,1,1,Fiber optic,1,1,1,1,1,1,Month-to-month,1,Bank transfer (automatic),114.5,4527.45,1,110.43,6,0.60212183,High
4361-BKAXE,0,0,0,0,2,1,0,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,80.95,171.15,1,85.58,1,0.90657675,High
9878-TNQGW,1,1,0,0,13,1,0,Fiber optic,0,0,1,0,0,0,Month-to-month,1,Electronic check,74.3,940.35,1,72.33,1,0.8328163,High
4441-NIHPT,1,1,0,0,11,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,0,Bank transfer (automatic),89.7,1047.7,1,95.25,2,0.78802115,High
8999-BOHSE,0,1,1,0,17,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Credit card (automatic),100.45,1622.45,1,95.44,3,0.84351695,High
7029-RPUAV,0,0,1,0,25,1,0,Fiber optic,0,0,0,0,1,1,One year,1,Electronic check,90.4,2178.6,1,87.14,2,0.5964892,Medium
4607-CHPCA,0,0,1,0,3,1,0,DSL,0,1,1,0,0,0,Month-to-month,1,Mailed check,56.15,168.15,1,56.05,2,0.7148334,High
8824-RWFXJ,1,0,0,0,4,1,0,Fiber optic,1,0,1,1,0,1,Month-to-month,1,Bank transfer (automatic),94.4,387.2,1,96.8,4,0.7214927,High
9763-PDTKK,1,0,1,0,37,1,1,Fiber optic,0,0,1,0,0,0,Month-to-month,1,Credit card (automatic),78.95,2839.65,1,76.75,1,0.67830855,High
7627-JKIAZ,1,0,0,0,19,0,0,DSL,0,0,0,0,1,1,One year,1,Credit card (automatic),44.85,893.55,1,47.03,2,0.3880345,Medium
4081-DYXAV,0,1,1,0,39,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Electronic check,105.65,4284.8,1,109.87,4,0.8555127,High
8111-SLLHI,0,0,0,0,7,1,0,Fiber optic,0,0,1,0,0,0,Month-to-month,0,Mailed check,74.65,544.55,1,77.79,1,0.6568278,High
0927-LCSMG,1,0,1,0,14,1,1,DSL,1,0,0,0,1,0,Month-to-month,1,Bank transfer (automatic),64.7,941.0,1,67.21,2,0.5470733,Medium
8257-RZAHR,1,1,1,0,11,1,1,Fiber optic,0,0,1,1,1,1,Month-to-month,1,Bank transfer (automatic),104.05,1133.65,1,103.06,4,0.89827234,High
5293-WXJAK,0,0,0,0,1,0,0,DSL,0,0,0,0,0,1,Month-to-month,1,Electronic check,35.55,35.55,1,35.55,1,0.9046912,High
0841-NULXI,1,0,0,0,2,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,95.15,196.9,1,98.45,2,0.93610865,High
7851-WZEKY,0,0,1,0,13,1,0,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Mailed check,96.65,1162.85,1,89.45,3,0.8654375,High
8844-TONUD,1,1,1,0,3,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,80.4,224.05,1,74.68,1,0.8975753,High
4086-YQSNZ,0,0,0,0,1,0,0,DSL,0,1,0,0,0,0,Month-to-month,1,Mailed check,31.35,31.35,1,31.35,1,0.84146345,High
5868-CZJDR,1,0,0,0,12,1,1,Fiber optic,0,1,0,0,1,0,Month-to-month,1,Bank transfer (automatic),89.75,1052.4,1,87.7,2,0.83217955,High
0135-NMXAP,0,0,1,0,60,1,0,Fiber optic,0,1,0,0,1,1,One year,1,Electronic check,94.4,5610.25,1,93.5,3,0.50875497,Medium
6270-OMFIW,0,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,1,Electronic check,19.85,19.85,1,19.85,0,0.77766675,High
0107-WESLM,1,0,0,0,6,1,1,Fiber optic,0,1,1,1,1,1,Month-to-month,1,Credit card (automatic),109.9,669.45,1,111.58,5,0.87003034,High
3992-YWPKO,0,0,0,0,15,1,0,Fiber optic,0,0,1,1,1,1,Month-to-month,1,Electronic check,101.35,1553.95,1,103.6,4,0.8444321,High
0125-LZQXK,0,1,0,0,21,1,0,DSL,0,0,1,0,1,0,Month-to-month,1,Bank transfer (automatic),60.05,1236.15,1,58.86,2,0.43804494,Medium
8399-YNDCH,1,0,0,0,1,1,1,DSL,0,0,0,0,0,1,Month-to-month,1,Electronic check,60.15,60.15,1,60.15,1,0.87281394,High
5673-FSSMF,0,0,0,0,7,1,1,Fiber optic,0,0,1,0,1,0,Month-to-month,1,Electronic check,90.45,593.45,1,84.78,2,0.88223976,High
1579-KLYDT,0,0,1,0,53,1,0,Fiber optic,0,1,0,0,1,1,One year,1,Bank transfer (automatic),94.25,4867.95,1,91.85,3,0.47766024,Medium
3927-NLNRY,0,0,0,0,1,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,74.9,74.9,1,74.9,0,0.932396,High
6358-LYNGM,1,0,0,0,1,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,80.25,80.25,1,80.25,1,0.9339724,High
5494-HECPR,0,0,1,0,17,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,69.0,1149.65,1,67.63,0,0.7860749,High
9824-BEMCV,1,0,1,0,11,1,1,DSL,0,0,0,1,0,1,Month-to-month,1,Electronic check,66.35,740.8,1,67.35,2,0.6308792,High
1373-ORVIZ,0,0,0,0,19,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Bank transfer (automatic),86.0,1532.45,1,80.66,1,0.68943113,High
9866-QEVEE,1,0,1,0,3,1,0,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,80.3,250.05,1,83.35,1,0.90029454,High
9897-KXHCM,0,0,0,0,24,1,1,Fiber optic,0,1,0,0,1,0,Month-to-month,1,Credit card (automatic),90.55,2282.55,1,95.11,2,0.6748397,High
7979-CORPM,1,0,0,0,2,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,75.9,143.35,1,71.68,0,0.9096898,High
1618-CFHME,0,0,1,0,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Mailed check,45.85,45.85,1,45.85,0,0.8332995,High
3165-HDOEW,1,0,1,0,16,0,0,DSL,0,0,0,1,1,1,Month-to-month,1,Electronic check,49.95,810.2,1,50.64,3,0.7027762,High
6581-NQCBA,0,0,1,0,34,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,0,Electronic check,78.3,2564.3,1,75.42,1,0.7110466,High
1689-MRZQR,0,0,0,0,3,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,76.95,228.4,1,76.13,0,0.8809442,High
5835-BEQEU,1,1,0,0,16,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,96.15,1529.2,1,95.58,2,0.89939743,High
5565-FILXA,0,0,0,0,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Electronic check,45.3,45.3,1,45.3,0,0.80676985,High
5552-ZNFSJ,1,0,0,0,15,1,0,No,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),19.4,289.3,1,19.29,0,0.2551917,Low
2223-KAGMX,1,0,0,0,11,1,1,Fiber optic,0,0,0,1,1,0,Month-to-month,0,Electronic check,90.15,987.95,1,89.81,2,0.7966785,High
7321-PKUYW,0,0,0,0,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,45.05,45.05,1,45.05,0,0.743779,High
2833-SLKDQ,1,0,0,0,1,1,0,Fiber optic,0,1,0,0,0,0,Month-to-month,0,Electronic check,75.8,75.8,1,75.8,1,0.8751248,High
7595-EUIVN,1,0,0,0,7,1,0,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,79.3,523.15,1,74.74,1,0.8345422,High
2026-TGDHM,1,0,0,0,2,0,0,DSL,0,0,0,1,0,0,Month-to-month,1,Electronic check,30.9,59.05,1,29.52,1,0.8135798,High
4030-VPZBD,1,1,0,0,46,1,0,Fiber optic,0,1,0,0,1,1,One year,0,Credit card (automatic),95.25,4424.2,1,96.18,3,0.3852973,Medium
4187-CINZD,1,1,1,0,68,1,1,Fiber optic,0,1,0,0,0,1,Month-to-month,1,Bank transfer (automatic),89.6,6127.6,1,90.11,2,0.5482434,Medium
6818-WOBHJ,0,0,1,0,59,1,1,Fiber optic,1,1,1,0,1,1,One year,1,Electronic check,110.15,6448.05,1,109.29,5,0.6613894,High
2408-TZMJL,0,1,1,0,7,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,89.5,676.7,1,96.67,2,0.9042993,High
9134-CEQMF,0,0,1,0,8,1,0,Fiber optic,1,0,0,0,0,0,Month-to-month,0,Electronic check,75.0,632.95,1,79.12,1,0.73661315,High
7993-PYKOF,0,0,0,0,6,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Electronic check,44.75,270.95,1,45.16,0,0.5535852,Medium
5027-XWQHA,1,0,1,0,11,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,44.05,483.7,1,43.97,0,0.6590833,High
